Transaction ID,Customer ID,Internal ID,Original Internal ID,Obligor Name,City,Country,Zip Code,Industry Code,Industry Code Type,Obligor Internal Risk Rating,TIN,Stock Exchange,Ticker Symbol,CUSIP,Internal Credit Facility ID,Original Internal Credit Facility ID,Origination Date,Maturity Date,Credit Facility Type,Credit Facility Purpose,Committed Exposure Global,Utilized Exposure Global
TXN232378,ZIWY9PA6Q2,0MXMH3ZL0A,PJOXAXKDPZ,Company 694,City 92,FR,31016,646149,3,B,,NYSE,TSLA,VPWNFI,A1NAR11RFAZD,PL08SECORI09,2022-05-25,2030-12-01,11,5,42126327,1392943
TXN689062,7YFUZ9T0CV,HZVUM25F7T,7IAGL59V10,Company 90,City 41,DE,42655,364027,1,A+,35-3506145,NASDAQ,MSFT,VDGZ70,Z6FOIA4K43SB,SQI39Z3376MJ,2023-12-20,2040-11-01,19,15,14924000,24052350
TXN175459,JO7SVA5DZ8,SQH681XQVO,HD4GDJYRG3,Company 672,City 30,FR,53860,641341,1,B,,NYSE,MSFT,FS2AWL,T2R3R4P4ZD0J,I7BMSA9P109H,2025-06-21,2025-09-22,1,6,34699967,26918485
TXN538024,2ABYQBLBGS,S0P68JR7LJ,86R5MAZE3Y,Company 373,City 47,CA,46438,51049,3,A,77-2136169,NYSE,AAPL,IL07WT,8ILB73M4324V,16X9R1138VGI,2024-11-13,2034-10-29,14,24,45762215,26961366
TXN916519,HK8HF5NSUI,Z0CYSV3N1N,XRZEECUNY1,Company 523,City 95,FR,59096,362287,3,A,,LSE,MSFT,NTDM9O,COAF9IO42VHT,230M41ODBIAD,2022-12-28,2037-07-10,10,26,11741498,6294298
TXN893355,55KOT95DFH,ZAP7JJQ3L0,0EZ2KCML84,Company 801,City 7,UK,84335,617512,2,A,,NYSE,GOOGL,I7202U,HUWQHBGHP5JP,3R65ZCQ6MU84,2011-12-25,2025-01-04,2,2,11860797,5638770
TXN804010,LJTWPEYKL9,5FVS43Y5R0,23NKJPKNW8,Company 171,City 57,US,45145,580098,3,B,77-4171130,,AAPL,STGZWW,G1C6IM3XN69W,MFK09DR4MR1A,2014-08-05,2034-02-15,14,15,17775932,32419295
TXN727930,8BHZZS4D9J,RXVAC5TWL2,VN792Z3G6F,Company 857,City 96,CA,47509,743821,2,C,40-1563207,NASDAQ,MSFT,ZHIHDR,6USXIBRMOP54,FK4CGZX444XJ,2020-08-15,2036-11-23,3,29,33745563,5497657
TXN440467,H785E6Q4IX,3HGZ5ZLINO,XOW0D3IQMB,Company 790,City 91,DE,42841,799098,3,A+,,NASDAQ,GOOGL,IZWND8,8E7KQS9PP5BO,ZI33KJR6MV4V,2019-10-29,2027-04-25,18,27,22390497,440943
TXN912892,WMH1TZEEMJ,IVWFVFFJJK,VKODNJDCEZ,Company 868,City 48,US,34260,626998,2,A+,,,,GDON2K,BMED3ZC60RZP,QODMPSCTWAHE,2011-11-04,2026-12-09,10,21,3329512,19900574
TXN249660,YRKY87J77J,H65LFFRQIX,K3IS9FUIND,Company 881,City 54,UK,58726,680994,3,B,22-7103371,NYSE,GOOGL,K2UDWX,IY8W6QRDV7A7,WZFHNQ0VGBVX,2016-09-14,2032-10-31,10,10,26304891,27220045
TXN580616,CVBEQA7OKL,61Y32CHKYJ,ZQG162F31H,Company 546,City 51,CA,58850,617101,2,A,36-7401931,NYSE,MSFT,3TZ6LP,G2PBZVY1ZS6I,8VN7M6CGNDUD,2018-01-26,2030-07-25,14,13,43576270,1420338
TXN946453,7GCYJ93ESD,IWQ6MBLNBQ,HHSNHR3YB0,Company 757,City 85,CA,36817,244210,3,B+,88-7271981,LSE,TSLA,8WS5FP,LCCYJHBEGEOR,1X1FUHS8XBJ7,2025-05-12,2036-04-29,4,19,28621823,9954937
TXN612231,72UE6A2AIW,B7L4E457XX,WSYDH4NUTL,Company 456,City 83,US,71152,277623,2,A+,41-9611346,NASDAQ,TSLA,RO84TF,80232GPBRXJX,VBNRAVSOYU15,2010-05-07,2039-12-07,0,5,25720935,44733656
TXN322076,B1LKYKBNG6,F1K16KV6OF,2EVUGCT317,Company 571,City 76,US,21652,946408,2,B+,,NYSE,,NZM4LL,JKF8SQ2LP7UR,AXLN4HLEWTWB,2019-12-25,2038-09-03,6,8,27906569,32797843
TXN772367,8SSE4MDJEL,GO14DNL9E4,70IBW0YTVL,Company 450,City 11,US,48636,870180,3,A+,,NASDAQ,,7WMDOE,KFMQN9AV04P1,ASW12BAGRLXA,2014-08-26,2027-10-29,16,29,32796880,49726287
TXN622267,TPA0FO5Q35,WIDPTW1AAE,K4MPL9UAE6,Company 19,City 88,FR,51832,493170,3,B+,10-8977740,NASDAQ,,5UU7T7,O4WX0B09VK8O,BWB3V28ITFD2,2025-03-21,2033-04-05,12,11,29103533,40773767
TXN554505,PXLZ4H06WR,VQTFFHUR9Q,PU201SVO7R,Company 136,City 6,CA,46307,488214,3,C,12-3567437,,GOOGL,RSMM3B,XKC1QFCVMKF8,LJXBLF1WLVEG,2015-08-21,2038-09-25,11,10,25087026,14902687
TXN152540,SQOPVW3ENW,V8N45RW1VZ,L72UEJ5IVF,Company 145,City 63,CA,99464,47721,1,B+,,NASDAQ,AAPL,D7A9BF,9NCJHRQU72K0,1RNJEQMUBF1Y,2011-09-17,2031-11-08,6,4,13357178,7891057
TXN885377,PQH7ZIZRFM,153O6R4JVE,JJZRW1NVK7,Company 134,City 68,UK,68534,527697,1,B,23-6415777,LSE,MSFT,MXWRRL,OCMEOL9J49C3,2C128I0UJVNW,2010-03-26,2038-04-04,11,22,29659893,45191705
TXN236257,QVVOJ015RV,AKEY3ZS6GV,XRLGWD3ZM8,Company 548,City 67,CA,63828,22636,1,A,45-1162854,NYSE,AAPL,U3NF3N,NXJ5W7KTY8X9,3B1368KZEIMA,2019-12-16,2034-11-21,3,25,1529390,39022291
TXN376248,KBPPVZNC4I,4LWL9DBFWC,OTZ8JAXBCL,Company 117,City 51,US,29724,655819,1,B+,,,TSLA,R6CSZP,DL37JWED4RVY,ZW2EB4LA2XAV,2021-10-20,2025-11-06,12,1,6306412,32087798
TXN620556,NNPGNWOC5T,CW3CGYT6EL,4DURXPFHZF,Company 586,City 38,UK,47962,658451,3,A,59-4618908,,GOOGL,F71WSX,FNAKKXOVPOIS,54Y9QNAME558,2015-11-07,2026-05-03,5,2,2361418,37079624
TXN612472,YHCDUX0F0Z,1H1OCYOVFA,64IZ7OPZVM,Company 256,City 39,US,86931,395914,2,B,,,,IX5ZMH,7QOFMXYQ1YQF,YSEQ2MHOA11U,2010-06-26,2039-06-20,11,22,2670804,43163930
TXN633332,PHKSNYXQ9Y,EK6GZ7K8G6,EQKUWA6IKS,Company 933,City 9,FR,46016,751955,2,B+,19-7658722,NASDAQ,GOOGL,SKJH36,WAOMULCJYIBV,DHUGDSIWFMA6,2017-10-12,2039-04-03,14,18,25572812,26719521
TXN239477,RSACLJHIIX,ZPO6JX9IPN,UOZKEWXJZ2,Company 825,City 94,US,84348,668299,2,B+,,NASDAQ,AAPL,E7A3L3,9R2KUCYCEVQB,5XLSSHNM1MJB,2014-05-24,2029-10-20,14,12,34055132,25222725
TXN137546,OPPR8LF1WM,W66UQP2VNI,J0Y59H3WO6,Company 495,City 4,DE,13629,579944,2,A,79-5441814,NYSE,AAPL,LH8LQN,FK5BEP6IELGW,DURP2ACXBWTA,2021-12-22,2030-07-02,8,26,1534499,14142269
TXN921456,ADQOFICDIY,XKTFUQ0OEF,O04Z6R3927,Company 628,City 11,CA,71034,709995,3,A+,49-9506092,NASDAQ,AAPL,YWIBXH,U1546TSKE96J,RJAI7KEUY39A,2015-07-27,2030-03-02,0,0,49692699,23795106
TXN647218,3GJS0R4FD3,35FSPG3J7E,HUR7HI0VRZ,Company 610,City 25,DE,70438,508000,2,A,,NYSE,TSLA,ASQHWS,LEN7YP8SIF9P,A5385M90W5JV,2024-09-28,2038-10-25,3,9,4836668,46036032
TXN903080,UOOIZMK93O,L5I9LRVS37,JZTI9Z1YP8,Company 912,City 94,CA,22717,531474,3,B,,NYSE,GOOGL,OI4GMI,7AMYEDF5KLU1,MHLYR4YUKEZD,2012-02-17,2037-02-28,16,26,16323178,20549804
TXN706617,GS9PBBF8TN,3ZI84BDF15,P05EZ5ZSLR,Company 324,City 60,FR,43196,638677,3,A,,NASDAQ,MSFT,ZK99RM,V2008IWIJZFM,PSKWEWK591A1,2023-04-23,2040-07-06,2,7,12259630,8000433
TXN405177,5EDPGPNKX9,KDE124PTHH,605K4T44VJ,Company 350,City 15,FR,89870,932195,2,B,,,AAPL,BHRMJ6,6ASFSRS1HAYJ,UG97Q4BE07WR,2023-12-14,2039-08-24,1,0,9638836,41738870
TXN891262,979PYC1840,HKFP4KW4U9,R5E5Q3XVSF,Company 789,City 43,FR,70008,51587,2,B,24-3657363,NYSE,AAPL,GCKJ74,NSM2E44KD0HU,4VMQUAP1BLX4,2020-06-23,2028-05-19,4,12,43751218,9701745
TXN755978,DZA53GFUQO,613EB8NEZW,VSFL7Y3EIE,Company 422,City 32,DE,63997,421315,1,B+,,NASDAQ,AAPL,VLDUSM,QKRDNLJHAOFA,BQ8DMRZ30Q0E,2017-04-12,2028-01-09,2,11,45958916,24229975
TXN370036,QFFTHNJ1NI,R4K72OQEIQ,3FAUG9SRXI,Company 489,City 23,CA,14374,156139,2,A+,18-3597147,LSE,MSFT,CX557J,GWJC2LY97VFI,6XM0EMSX9WJO,2025-01-13,2033-09-19,5,27,36123359,2109176
TXN384702,H3SSPDJ9ND,1ZR1KJAE1M,PHVEAIP5F5,Company 9,City 42,US,94863,839150,3,B,34-3659927,,TSLA,XQ45EY,GF7JDWZI8DO2,UIDPZNFBXOZZ,2016-07-13,2038-03-10,13,6,14189853,18444480
TXN491346,L8V3PZHV5Y,VIN4P0MQ0F,TJ6A005ZGY,Company 960,City 53,CA,20806,776727,2,A,62-9235232,,,FLUFX2,M19S2ULB42O2,FG9R6CIZSJTW,2011-06-12,2030-01-21,5,22,39024140,48503601
TXN917821,98L98E2S5I,YGW130A9IJ,ZOS0O7QTUD,Company 387,City 15,US,67078,43738,3,A,78-2335420,,AAPL,9ED7QG,7TZG97PBMW2P,74WM5GZVGVA9,2020-02-29,2034-05-16,1,6,37727701,13254193
TXN412638,YFSFRWX1OY,NZVIWHOWWQ,6A09J8HDWR,Company 318,City 17,US,71564,313324,1,B+,,LSE,AAPL,PVKMFG,RW8DGW9AVR2S,X105RQ21CQD9,2018-11-04,2035-05-13,2,12,37570726,14553295
TXN561320,HKUJHROZEX,IN4XMNEJ4H,BY3XM5YO1Q,Company 601,City 4,UK,99331,115645,2,A+,,NYSE,TSLA,I1WDPK,QV2U14VENXF3,509P7OZZ9CA0,2014-02-23,2031-07-06,13,18,25542820,18163326
TXN691392,5HBJD0HG5L,SPV62PJPNV,2SORHHLXKF,Company 469,City 61,US,73519,333802,3,C,63-2812752,,MSFT,H7PPLK,EV3HEIEQZBFB,AM1YGERHD4KB,2013-03-06,2039-12-08,14,17,16255070,41722779
TXN981312,WUTEM6DHKA,APM3JU6IQU,2XE705SADI,Company 526,City 11,DE,74737,257703,1,A+,,NYSE,TSLA,Y0MGRS,LI1QFKR0RNRV,MVF61NWD7UE8,2014-07-28,2037-04-20,13,9,36285995,47549787
TXN804292,9XO67OWHI9,EVKSLZFITX,YC7CTI38QI,Company 265,City 78,FR,41392,340073,3,A+,,,TSLA,HRKX5N,8G8M3Q6STW2K,EA59WQL42YNL,2022-04-25,2038-01-11,18,30,49581156,18807299
TXN301851,UCA3A2DX2N,0GNVRSDBFH,9VSCFWUSTC,Company 343,City 86,CA,14087,500127,1,C,71-7592067,NYSE,MSFT,DF4JOG,5XM72H0KAUU5,2AYV6P2K68H7,2022-06-16,2026-06-25,12,0,20962269,34238894
TXN255316,K45I4I7G2V,71W23IELMT,VWDOPUTN1U,Company 801,City 30,UK,35024,559555,2,B+,,,AAPL,WCC8ZC,6LJNYIK63Z3A,3JKAT16XG7DH,2020-02-17,2034-05-15,15,8,45231817,8454143
TXN498140,T5AVCA2MU8,KDGVCX1XFD,LOYWQLPPBQ,Company 561,City 5,FR,63181,507445,1,A+,23-6560142,NYSE,GOOGL,F2FHOR,JR9B8WRHGKYP,EG2WPLP6AWYO,2018-12-22,2031-10-22,8,9,3608941,1397176
TXN273203,FRHT0ADG68,NH967K7QBO,FW770R25TP,Company 939,City 79,CA,83716,146217,1,C,65-3285122,,AAPL,ZHWHMZ,L7KVXN1ERCHX,XUCHP6ZMNKF7,2013-02-04,2037-04-23,5,10,20110224,42214274
TXN947532,3VUWJBLDQT,QK6H66Y465,SHBOTWUSAS,Company 694,City 32,CA,46039,327078,2,A,22-6703943,LSE,,DNTGIW,ARA1FZD8TVEU,6TA8DFU6XRBZ,2011-06-12,2029-05-25,3,22,24361878,42077352
TXN530146,J55ZZJ16ND,UTHXM6AKCU,UII3D6YVZ3,Company 827,City 37,CA,64442,906680,3,A,,LSE,AAPL,H7VH00,CX98BN53UIG5,KW8PZ6983E5D,2013-01-10,2034-07-15,17,14,12924629,32221757
TXN423733,ZW0PLNKIIF,07TY5V1HUS,JC5HP9BRBD,Company 119,City 7,US,17342,33331,2,A+,,NASDAQ,GOOGL,IW0WR1,ZEXWDG9205BT,C71L2483TQM5,2012-11-28,2030-03-28,11,1,5102620,33755161
TXN359344,SZ0A71M358,9804XSSUFW,SAUBYV12WD,Company 48,City 79,UK,93804,647478,3,A+,55-2875691,NASDAQ,,MBKEM9,CKBAJHQQGXG2,AWI2PQJSHYE6,2025-06-05,2033-10-09,11,23,40420439,7990059
TXN154175,WI80IB1QTX,KQV69N0VXR,2CYOVYCXT6,Company 179,City 47,FR,95241,960546,1,A+,,NASDAQ,GOOGL,Q1NQUJ,A8B717HDKHEA,7B26J53CC7IN,2023-09-13,2036-05-17,15,24,19533822,19255325
TXN559224,UIRWK16GZA,EQXJ4WKSR5,ZD9TI1625B,Company 511,City 49,US,49345,266552,3,A,,NASDAQ,AAPL,7MCRU2,5LNS8NQB5FJ2,QIHVP9AWBNF3,2016-10-12,2040-04-13,12,2,25355639,19788680
TXN568881,S661QF9IJG,BFSNZKIQNZ,LIQRN7CZRG,Company 938,City 69,DE,94432,151031,1,A+,,,,KVT6GI,MA1WSKTBMUO3,YFLTIXU466GW,2025-04-15,2026-09-22,14,15,1809396,15601309
TXN281487,MIQ9NJFX9Z,2LZMBBBMMN,ZVXB25VPGZ,Company 90,City 18,UK,14195,798987,1,A+,25-5397724,NYSE,AAPL,FUKDKP,FX9D9S5IFNFW,3GXG23S51AWB,2025-03-13,2031-07-03,5,26,15578956,4334097
TXN221932,1MQPZERYV1,C15Q46CG3R,MMVN3YQ7DL,Company 759,City 96,UK,24193,157334,2,B+,,NYSE,,Q5X9TH,JQ05W5FJS5QQ,NM5WU6IZNFM3,2024-12-29,2027-05-31,11,26,33010236,27683502
TXN993287,2D1YQL0FDT,LPF8OEO7UQ,BPLBI454EQ,Company 823,City 26,FR,96849,358760,3,A,,NASDAQ,GOOGL,JLVBWU,46ATC2YK95ZT,N1PX2WU421XQ,2012-10-26,2036-03-18,0,14,27524152,14175802
TXN988249,R3B611FY54,UC1N7WRYRL,4E8CH6AUU6,Company 512,City 60,FR,99801,253389,2,C,67-7039356,NYSE,AAPL,237OXX,ODRCVNV8SGIF,FX0ZO3YMVD0B,2014-11-12,2025-10-08,15,5,38628276,17232697
TXN312278,WO8ST6SJ5O,IONK7L0E8M,NA0GK3IEBK,Company 268,City 66,UK,10959,105570,1,B+,14-3425783,LSE,TSLA,MPB1DX,WREEF1U76P7T,4GJ2TAGG4TUF,2014-03-17,2028-04-06,10,28,24597930,2312816
TXN513245,TT4YY3HPIW,05EUY3VB6J,NID0HD0CPV,Company 23,City 91,CA,39853,574766,1,B+,22-2898385,NYSE,AAPL,9LKWOZ,OMG0EUV7T3ZV,YYA7TFS2LJYX,2021-12-01,2036-08-05,10,7,22387864,40594868
TXN570377,DZEEKY8CPA,QTB3KBNDJP,TOF7UC4TBJ,Company 346,City 35,FR,33594,65616,1,B,,NYSE,,3NTL6O,DAQ5PD3N4ZTO,4VQTKZVO59IA,2010-01-05,2029-03-15,5,13,36494341,39768548
TXN836828,192XD03S4A,7H2H6JWMW5,F65ZMF55QL,Company 654,City 6,FR,85014,978124,1,A+,,LSE,,86ZEM3,HW14M4Q3SVGI,50SCFWGWCOPU,2025-01-25,2037-03-26,18,30,25601684,34005685
TXN967401,AP6NDLDA1E,N62517UFZ5,ZVEWLYDPQ5,Company 562,City 13,US,90542,5653,3,B+,,NYSE,MSFT,J6MTRP,I1JPXRYXAXHS,ZT180NTLJWFF,2011-06-01,2034-10-28,4,13,38489054,22692988
TXN414209,QAM1EBB9AN,ZSKRDN61KD,PHS101U4NW,Company 478,City 51,CA,25426,54989,1,B+,94-4943087,NYSE,,X2ZW4O,82TO9FE5PJ5O,Q6KCSYBJHB4E,2010-08-24,2040-06-10,19,6,45057353,39543865
TXN366312,DZZNX0DMC7,ASC4BXZFHQ,NF34HWZCG8,Company 20,City 17,CA,10408,967161,1,B+,,LSE,MSFT,O86BON,F755RTRSFB8G,EILH7X1XRN46,2016-05-06,2029-01-29,4,15,13702814,8715376
TXN156127,2P8ZTET2WP,HCIYHLFEWD,TYZGROQEOB,Company 426,City 96,UK,80436,746988,1,A+,,,,7FBTE7,BZSNBKK91O81,SIRBPX8BMF6J,2013-10-23,2033-06-20,5,28,12848531,31020012
TXN421619,A41TAS2AO0,JH1VFNAV6Y,BVVN68JNLJ,Company 99,City 59,UK,62120,16642,2,A+,39-8980501,NYSE,GOOGL,9XK7E2,4LA4NZPCAFU8,COIG0WK0009C,2017-01-21,2038-08-28,17,26,11786255,20362234
TXN164256,TCY1PUN2EL,N7052L7YYH,4QK9TJ8DHK,Company 860,City 2,CA,12157,36016,3,A+,23-9416244,,TSLA,U8BHMH,WXKNZAXJ98QO,KXAS91RFTLAJ,2013-04-17,2032-03-10,12,11,20513205,40582103
TXN141922,OG6DXGP8C3,JM0O5VHSUC,AZEEHOLSG8,Company 517,City 63,FR,58691,636623,3,A,,,GOOGL,0C4EC3,R7NFVBQHNOU9,I148X3A7POTK,2024-10-08,2031-07-30,10,1,23558314,23102677
TXN589146,8MT01V8ZVB,TU1MX43HFQ,183WL1IY97,Company 992,City 51,FR,20009,65469,2,A+,,NASDAQ,GOOGL,2M484U,9Q6VHSRUCNHH,HGFSDL0XM0WC,2018-03-01,2030-10-08,0,15,7181661,11589049
TXN379938,GN4UBGZFEO,RY8MJEGQ61,S61UX3TA8B,Company 892,City 1,CA,99607,709914,2,A+,,NYSE,TSLA,B1FRGS,1BFW85ZYCAYF,SG218X5XRBMO,2025-10-21,2035-03-21,7,18,11971785,43182712
TXN140577,KKQ2H46V18,0QOY2O20UE,2W4U4305VY,Company 871,City 22,CA,34119,393022,3,A+,,,GOOGL,EV0IMA,C2RVD2W1JUMP,W12CSFBXAHEJ,2022-11-25,2031-02-15,13,21,14988980,4791437
TXN297207,SVX5G65NJ1,1F4BRX5I9D,X4LPKL4VC3,Company 553,City 26,US,57013,281553,3,A,,NASDAQ,TSLA,SQUAEX,8876K39Y7SHO,D5FWBDDHO1AG,2013-03-18,2032-11-08,5,6,13807087,4317965
TXN384696,Y78ABMPPKJ,ERUEANQUBD,OW9V2QOCJ9,Company 966,City 42,CA,30168,877070,3,C,,LSE,GOOGL,ZUIWCU,NIR3NNTS4RCP,AJDK5Q7YB66N,2011-04-28,2040-04-08,17,27,8706783,11421299
TXN649964,TKYLT6GGA9,HHLTHGVU9S,NL2VPLBWPC,Company 547,City 51,UK,97689,463937,2,B,,NASDAQ,MSFT,CFXBTQ,8O58370O7V7Q,7IQFNVK9VE7S,2010-07-17,2040-08-20,7,7,31681654,24214959
TXN601680,OSMJ993TTM,ES2VGHWK5X,BQ1PP2BX8A,Company 552,City 65,CA,35580,796753,3,A+,74-9500293,NASDAQ,GOOGL,H1HV0C,SYFJCW4F6WH1,V69A345ZEQ9G,2010-04-17,2031-10-08,15,14,9919716,94731
TXN194874,Q759219BP0,V3PNQTCXIX,D6T0MK2803,Company 285,City 13,FR,49151,993485,3,B+,58-3515566,,GOOGL,2MY004,2GO9XK8X5X6C,JPSFPBJG5090,2022-11-08,2027-09-07,5,25,40469802,30189261
TXN521090,QBOFLXIT92,2DPTK60OEU,TT2S6QQNSG,Company 911,City 52,CA,25625,402169,2,C,10-6819322,NASDAQ,GOOGL,NKK4D9,NVM4635ELQL7,PGL9J9KIDOS4,2013-04-01,2028-07-26,10,8,8834249,32895234
TXN262194,IEUA644A65,1F9E4456JM,K2UX6U9XXR,Company 317,City 60,FR,98221,107850,2,B+,93-6511764,,AAPL,JOK8N7,48TDHEWQ5NCZ,I76IY4F1VLW9,2021-01-24,2036-05-03,15,4,43089004,13246481
TXN552774,V8OYBB7EK2,3Z3WQKPI0Y,J0999LRL73,Company 747,City 25,DE,43804,701881,2,B+,99-3950560,NYSE,,R1RGIW,OQT7UUIGE59W,NKDLLO334S6B,2021-09-20,2032-06-21,12,4,17345422,7451879
TXN550592,6229FFPODJ,MNV2601LZ5,LQ26AIIOUM,Company 938,City 49,FR,17546,438636,3,C,68-5688931,NYSE,TSLA,NHH9PA,JHAE1RV8KT5P,A2WAKWF5SMPG,2013-01-16,2025-12-28,11,30,37222563,11970572
TXN233996,KY0U2G042F,Y8UKKNR13W,SJN7IYLIUX,Company 660,City 62,US,28543,846569,1,B,,NYSE,TSLA,ZXNHIJ,VCD2AXKP9RCM,4GKAER4AM458,2015-06-29,2032-08-29,3,8,13775913,6959538
TXN532869,3ROUM88A8S,TPBBI1R8IV,L6FPUPM2G3,Company 943,City 47,US,32253,573837,2,A,30-4422145,NASDAQ,GOOGL,KRHV00,U2O0QMY3VKKF,27ADJKM3EWAR,2013-07-08,2037-09-30,8,29,2252070,33708375
TXN762823,D0FG84WFWH,O5HOSACY6B,RJLWHKCQDK,Company 939,City 31,US,69458,881499,2,A,55-9768574,LSE,MSFT,WSDFTL,Y2FJENWRMLMX,0BPTB1CEL9F1,2025-08-16,2039-01-22,13,7,44211124,16882686
TXN367228,UX2YAK9772,W7RB29KFI2,9RCSJ2SO43,Company 765,City 98,US,89803,614580,1,B+,17-6509639,,TSLA,C62I06,L8SONTTPTFYK,A0I1T4F8ZS3Y,2025-11-06,2038-12-15,5,6,44068628,22194337
TXN942648,8WZEPOFJ2R,05KOV46QIB,782HQUMFIZ,Company 76,City 18,CA,94500,800521,1,B+,98-1518751,LSE,,0PDEWX,AHQI392ERSHR,QXMJUWFMQ2K1,2019-06-16,2036-02-14,1,5,45581166,19069165
TXN531909,C296KFEGII,3YXOAHTG3S,VIOUEO9YON,Company 566,City 93,FR,86584,433184,2,A,,NYSE,AAPL,BDQQ09,TI2NRMHSEPYC,EXR92KIFHIRQ,2010-03-13,2032-12-18,14,4,1889681,3276921
TXN182138,IB7604MK0T,XXYEZRU190,TRWFE733DR,Company 359,City 86,US,14132,258809,2,A,,LSE,TSLA,PQTOGC,JQXP0C5DK70B,X7K6GOZFHY3Y,2020-04-02,2036-02-23,0,23,20795481,49474722
TXN179338,QUWUXT3KRJ,FNGAKIFV83,P253E7YPY9,Company 153,City 95,UK,16832,313641,2,C,79-3556947,,GOOGL,42YJHN,NTA3CMINE0JC,BM7P0M2XMK73,2013-11-27,2040-08-30,13,17,15288511,230441
TXN196744,IZIQ9UYX96,LG7SIVYGYD,EKZEG59J01,Company 57,City 85,UK,98932,856111,3,B,93-1013264,,GOOGL,JW40KF,ACSHQ55ZBI1B,VMDA0VYEHY0K,2020-09-19,2034-12-13,6,9,28243488,49099920
TXN715798,6XSBTBHQCV,0F0DWLFYEB,OZ9ZWISM07,Company 210,City 62,FR,66503,416000,1,A,96-9855046,,,VFYV66,RFAYG5VVD196,CE1R8NMHEJZY,2025-08-16,2030-07-17,18,8,9004535,30011343
TXN733884,RW6PTNSH2U,AIF3FNXX3K,JVDWLVLZCC,Company 728,City 83,DE,34509,620304,2,B+,,NYSE,GOOGL,BXVGLQ,CWUG2O3OAF7Q,5RCAI1M01GIX,2014-02-09,2039-02-14,10,13,16071430,4430937
TXN436564,HGRWJ810K0,MWA56DS456,JK6TY0WURW,Company 439,City 51,FR,87845,52222,3,A+,,NYSE,TSLA,AADKRJ,D1FQGTZ22S6H,EZFS5923JHQ9,2015-07-06,2027-12-14,12,22,43444259,11759449
TXN636729,S3NG4317P3,770J2B5O76,RRE73FDFYN,Company 35,City 49,US,51779,119692,2,B+,,NASDAQ,TSLA,6X72HX,III2LHHS7B02,W47OB8MB786O,2015-01-28,2034-09-11,5,5,34457894,16630021
TXN841030,ES7R7N893W,4NJLNMUEOY,G3IAMWRJA9,Company 16,City 14,DE,94587,984571,2,A,64-8136421,NYSE,MSFT,N92D4W,NASZ14MKZTFE,RUFUQ0P48EU3,2015-07-09,2027-12-28,6,3,2395509,29358313
TXN945032,1G9Q3AY6LW,GT65XDUIG0,TS17WMFR7L,Company 968,City 99,US,43333,711948,2,A,,NASDAQ,GOOGL,738QUK,5KKMU1LPTD3K,ABLKFWEDCFXG,2022-01-07,2032-05-12,8,24,36182145,15529386
TXN922942,ZNTKWXHJQW,SFCY1FZ8C3,UIZJWLBC7U,Company 547,City 83,UK,25747,462630,3,A,,NASDAQ,GOOGL,0MSYIO,W3433WHMJTLJ,C7OWZFC2PUWR,2018-07-24,2034-03-08,14,18,15428422,35997561
TXN147616,KR0B4Y9YBB,2WSYDZDNYD,7Y3BILSVJ4,Company 36,City 94,CA,36920,548673,3,B+,,NYSE,TSLA,SO2G9W,9TX4TLKLR4GH,7G2NXLJGM3NH,2011-08-28,2026-09-23,1,15,37562954,22327421
TXN208246,N2VNEWCAHF,XIZ0KOOT2L,NPH6MYC8FF,Company 817,City 39,US,89055,694469,2,B,38-9923911,LSE,MSFT,BCTX86,YZNXZZKF9JHZ,0I83UR3GJR7Y,2014-04-07,2027-09-23,0,14,32803646,33073449
TXN378929,JJN36NZQMB,2T4J9I8NBK,CXBZFYFLH3,Company 804,City 77,FR,42275,341093,2,A+,,NASDAQ,AAPL,3H2EU3,ERD63ZAAEJCH,RSQFWF91G897,2019-12-15,2025-12-23,5,16,12726372,37267039
TXN624796,6ETKJY6YBF,CPPJ3FYLF2,KCZWA0JJMD,Company 693,City 62,UK,92205,164851,2,A+,26-3527996,,AAPL,GRG32Y,WMG6BD53O4RG,QP0JC5UINBLW,2023-02-20,2030-03-03,17,20,5879330,23844887
TXN254162,NUNKB2V802,HCSLNR3I5N,2CY2D9UHJ4,Company 870,City 50,US,55095,631838,3,A+,93-8556241,NYSE,MSFT,EA6RF8,OH1TIAGJYFPR,A2OOW9LIC85R,2020-11-04,2028-04-16,0,21,47101508,48876302
TXN412896,1Q4O9LEN98,O916VMS1ZP,NOSAZPTY5U,Company 966,City 41,US,40987,900015,1,A,68-9888268,NASDAQ,AAPL,OSVJIF,T45I607LGIC9,2GXPXIAE7RFX,2019-07-03,2031-10-16,9,28,8963524,3438574
TXN176126,VU17SV7Q6V,RM55WG10TE,3LIILH5VHK,Company 136,City 57,US,42544,580498,1,B+,,,GOOGL,BQFNY6,YKNK7R14AIIJ,KGU180MP1J79,2019-12-28,2036-05-03,2,25,20820780,14114283
TXN343219,GV89FD1OVI,R7QWO2VYGU,T5N0WFC38F,Company 130,City 95,UK,68426,200661,3,C,37-3417941,NASDAQ,MSFT,D5U52A,PJHH1CFVP8WN,B7NFT2R49X9V,2011-07-02,2034-07-26,0,24,24591254,23306265
TXN307648,9VDSMNX5E1,Z5JD8B95QI,X4MH418CSC,Company 673,City 27,US,56353,855864,3,A+,56-1833561,NASDAQ,AAPL,AY05XQ,TFIYCI3VX82D,I8WCGX1I9XUE,2014-02-05,2036-10-02,5,27,46200906,32167028
